20
0.19947733423274894 0.7686536915049191 0.392250456795873 0.7126635407992923 0.7806922369950038 0.8560376015732789 0.21003457666185765 0.14213107854754248 0.5227674089086553 0.11587448661432342 0.45661474006421643 0.5177207491919446 0.748608812605053 0.3003995003011306 0.6440861148513389 0.40008549784932756 0.3162927420066308 0.5076768381011183 0.14744477057515515 0.018550281725423612
0.6681957014217934 0.5061143428147961 0.8771849022609411 0.6610821479755091 0.6284901696634083 0.09643924413827587 0.14844243816986247 0.038391540798886736 0.6317201643395415 0.7686955231827515 0.05023113575867666 0.5981809353384222 0.014365913157437404 0.7535625894428649 0.2608102428168356 0.34439558192805186 0.802331009580316 0.520296464750685 0.06441123079039812 0.3362634028845888
0.9162625609751669 0.1634085459721808 0.4439518353469589 0.8245163226373459 0.5325983541257987 0.4129767808630349 0.7801427620482373 0.839108334144036 0.8654156527073399 0.31757263392900625 0.6118595439603746 0.5723139001392709 0.31066272301927567 0.95385212166548 0.5818624025300798 0.916762108895047 0.44744983826337803 0.9257056483961617 0.87804795984559 0.8411845248884213
0.8957792920293168 0.467277361904465 0.576782174961464 0.5136074078589891 0.6166245526696496 0.5824954028380992 0.25387271348731266 0.5173093522478581 0.15151853389140824 0.1920115146206427 0.44060137236500674 0.7167250598137499 0.07951030515755952 0.6383772737496027 0.4138885535483967 0.23842045128770728 0.8695024130659371 0.15735519174713786 0.4836927286674446 0.40865985901366564
0.350904092360796 0.9101244221360855 0.026991762616165205 0.3958337930661121 0.9257580325260477 0.49345266861550896 0.8322769499981656 0.3876847558072535 0.6447562781837819 0.038661867272695605 0.16567257335365415 0.8373658319575153 0.22325814227328544 0.30199187433296004 0.13883882432736816 0.4846783142675263 0.6997053758168389 0.9011762318102687 0.9476441158606318 0.17137146680179105
0.6554414186712266 0.03139982550953524 0.6791355925211148 0.9992842719440841 0.9187885760919328 0.16615506575563366 0.8732526367222467 0.8174300463473255 0.19263940077354735 0.13833279502549212 0.30491582133895156 0.07543608068724383 0.20167827115051784 0.5178520903761168 0.6308068374842856 0.7435567598031884 0.3744812759278794 0.31341566684473954 0.8277728654977551 0.053515428430042644
0.5266705129690604 0.25454997594592665 0.016894232478224525 0.27036217378801164 0.20132179090796365 0.6544093499809215 0.34822594079801694 0.70768969965156 0.7604139644075668 0.27619977471366597 0.14484919126336782 0.9054536421816741 0.8360136652775818 0.38143495458743226 0.8540423228091643 0.7094082483304927 0.246888410591521 0.1022573438855825 0.3860202952585692 0.7990025593747981
0.9714947535450228 0.009623217952787644 0.7807338595315183 0.5210116836427373 0.149085359804927 0.39010447226304923 0.7762205986465601 0.8438982407398467 0.4670776843971969 0.008671050030030769 0.279835950031159 0.6515698562395136 0.8894394845981994 0.8543750072263931 0.8774148306716347 0.7598665488169021 0.3853585640075795 0.9474466725739862 0.37144496748493583 0.5550956600196137
0.20072457890847772 0.6790217708666162 0.8954166405348151 0.8390876425199162 0.5764142298679795 0.30750066319761615 0.8074428911901499 0.2639488942618128 0.1705237347787144 0.8102734033887743 0.12351369705989124 0.16255610362549333 0.9799226952515305 0.3418666770025478 0.8720919485949347 0.20123736931987368 0.11391054662456412 0.9720807811930215 0.42285942338262694 0.7622752162752998
0.8177235378765403 0.3397445057500358 0.07134403078810125 0.2489982726636173 0.32695098926125954 0.5090258101057122 0.10990372645513602 0.4284720318054973 0.3025604201204516 0.11722978434591003 0.9607417603818521 0.3761292125032245 0.8642339210647931 0.16613040095532428 0.2706508316819467 0.9234759297454999 0.10133189239703067 0.5425966996035588 0.9116659611690805 0.3557908973429543
